anio,hoja_excel,territorio_original,territorio_homologado_fino,territorio_homologado_agregado,nivel_territorial,territorio_padre,regla_territorio,actividad_original,actividad_homologada_fina,actividad_homologada_agregada,regla_actividad,huelgas,trabajadores_comprendidos,horas_hombre_perdidas,total_territorio_huelgas,total_territorio_trabajadores,total_territorio_horas,nota_fuente
2012,C-11,HUÁNUCO,huanuco,huanuco,regional,huanuco,HUÁNUCO -> region homologada huanuco en cuadro cruzado antiguo,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,35.0,5360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUÁNUCO,huanuco,huanuco,regional,huanuco,HUÁNUCO -> region homologada huanuco en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,20.0,3480.0,0.0,35.0,5360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUÁNUCO,huanuco,huanuco,regional,huanuco,HUÁNUCO -> region homologada huanuco en cuadro cruzado antiguo,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,0.0,35.0,5360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,2.0,1578.0,273896.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,,20.0,2160.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,140.0,24360.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,ICA,ica,ica,regional,ica,ICA -> region homologada ica en cuadro cruzado antiguo,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,2.0,1738.0,300416.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,48.0,8352.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,CHINCHA,chincha,chincha,zona,,CHINCHA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,0.0,48.0,8352.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,5.0,870.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,PISCO,pisco,pisco,zona,,PISCO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,0.0,5.0,870.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,,16.0,896.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,1.0,15.0,120.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,96.0,8172.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,HUANCAYO,huancayo,huancayo,zona,,HUANCAYO -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,0.0,0.0,0.0,1.0,127.0,9188.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,8.0,777.0,14760.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,1.0,2129.0,17032.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
2012,C-11,LA OROYA,la_oroya,la_oroya,zona,,LA OROYA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,3.0,24.0,9.0,2928.0,35122.0,Cuadro cruzado actividad x territorio disponible en C-11.
