anio,hoja_excel,territorio_original,territorio_homologado_agregado,nivel_territorial,metrica,total_extraido,total_fuente,diferencia,estado
2001,C-11,CHIMBOTE,chimbote,zona,huelgas,1.0,1.0,0.0,ok
2001,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,19.0,19.0,0.0,ok
2001,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,152.0,152.0,0.0,ok
2001,C-11,AREQUIPA,arequipa,regional,huelgas,1.0,1.0,0.0,ok
2001,C-11,AREQUIPA,arequipa,regional,trabajadores_comprendidos,257.0,257.0,0.0,ok
2001,C-11,AREQUIPA,arequipa,regional,horas_hombre_perdidas,2056.0,2056.0,0.0,ok
2001,C-11,CUSCO,cusco,regional,huelgas,0.0,0.0,0.0,ok
2001,C-11,CUSCO,cusco,regional,trabajadores_comprendidos,25.0,25.0,0.0,ok
2001,C-11,CUSCO,cusco,regional,horas_hombre_perdidas,200.0,200.0,0.0,ok
2001,C-11,HUANCAVELICA,huancavelica,regional,huelgas,1.0,1.0,0.0,ok
2001,C-11,HUANCAVELICA,huancavelica,regional,trabajadores_comprendidos,248.0,248.0,0.0,ok
2001,C-11,HUANCAVELICA,huancavelica,regional,horas_hombre_perdidas,7936.0,7936.0,0.0,ok
2001,C-11,HUANUCO,huanuco,regional,huelgas,1.0,1.0,0.0,ok
2001,C-11,HUANUCO,huanuco,regional,trabajadores_comprendidos,46.0,46.0,0.0,ok
2001,C-11,HUANUCO,huanuco,regional,horas_hombre_perdidas,5520.0,5520.0,0.0,ok
2001,C-11,LA OROYA,la_oroya,zona,huelgas,1.0,1.0,0.0,ok
2001,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,665.0,665.0,0.0,ok
2001,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,10640.0,10640.0,0.0,ok
2001,C-11,CHICLAYO,chiclayo,zona,huelgas,5.0,5.0,0.0,ok
2001,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,3633.0,3633.0,0.0,ok
2001,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,281256.0,281256.0,0.0,ok
2001,C-11,TRUJILLO,trujillo,zona,huelgas,2.0,2.0,0.0,ok
2001,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,2738.0,2738.0,0.0,ok
2001,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,64640.0,64640.0,0.0,ok
2001,C-11,LIMA,lima_provincia,regional,huelgas,13.0,13.0,0.0,ok
2001,C-11,LIMA,lima_provincia,regional,trabajadores_comprendidos,1315.0,1315.0,0.0,ok
2001,C-11,LIMA,lima_provincia,regional,horas_hombre_perdidas,74618.0,74618.0,0.0,ok
2001,C-11,CALLAO,callao,regional,huelgas,1.0,1.0,0.0,ok
2001,C-11,CALLAO,callao,regional,trabajadores_comprendidos,19.0,19.0,0.0,ok
2001,C-11,CALLAO,callao,regional,horas_hombre_perdidas,912.0,912.0,0.0,ok
2001,C-11,HUACHO,huacho,zona,huelgas,1.0,1.0,0.0,ok
2001,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,16.0,16.0,0.0,ok
2001,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,1648.0,1648.0,0.0,ok
2001,C-11,PASCO,pasco,regional,huelgas,8.0,8.0,0.0,ok
2001,C-11,PASCO,pasco,regional,trabajadores_comprendidos,1042.0,1042.0,0.0,ok
2001,C-11,PASCO,pasco,regional,horas_hombre_perdidas,22248.0,22248.0,0.0,ok
2001,C-11,PIURA,piura,regional,huelgas,3.0,3.0,0.0,ok
2001,C-11,PIURA,piura,regional,trabajadores_comprendidos,678.0,678.0,0.0,ok
2001,C-11,PIURA,piura,regional,horas_hombre_perdidas,14312.0,14312.0,0.0,ok
2001,C-11,PAITA,paita,zona,huelgas,40.0,40.0,0.0,ok
2001,C-11,PAITA,paita,zona,trabajadores_comprendidos,11050.0,11050.0,0.0,ok
2001,C-11,PAITA,paita,zona,horas_hombre_perdidas,488930.0,488930.0,0.0,ok
2002,C-11,CUSCO,cusco,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,CUSCO,cusco,regional,trabajadores_comprendidos,236.0,236.0,0.0,ok
2002,C-11,CUSCO,cusco,regional,horas_hombre_perdidas,7488.0,7488.0,0.0,ok
2002,C-11,QUILLABAMBA,quillabamba,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,QUILLABAMBA,quillabamba,zona,trabajadores_comprendidos,960.0,960.0,0.0,ok
2002,C-11,QUILLABAMBA,quillabamba,zona,horas_hombre_perdidas,23040.0,23040.0,0.0,ok
2002,C-11,ABANCAY,abancay,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,ABANCAY,abancay,zona,trabajadores_comprendidos,949.0,949.0,0.0,ok
2002,C-11,ABANCAY,abancay,zona,horas_hombre_perdidas,27328.0,27328.0,0.0,ok
2002,C-11,PUNO,puno,regional,huelgas,1.0,1.0,0.0,ok
2002,C-11,PUNO,puno,regional,trabajadores_comprendidos,76.0,76.0,0.0,ok
2002,C-11,PUNO,puno,regional,horas_hombre_perdidas,2568.0,2568.0,0.0,ok
2002,C-11,JULIACA,juliaca,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,JULIACA,juliaca,zona,trabajadores_comprendidos,3.0,3.0,0.0,ok
2002,C-11,JULIACA,juliaca,zona,horas_hombre_perdidas,2360.0,2360.0,0.0,ok
2002,C-11,MOQUEGUA,moquegua,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,MOQUEGUA,moquegua,regional,trabajadores_comprendidos,6.0,6.0,0.0,ok
2002,C-11,MOQUEGUA,moquegua,regional,horas_hombre_perdidas,56.0,56.0,0.0,ok
2002,C-11,TACNA,tacna,regional,huelgas,2.0,2.0,0.0,ok
2002,C-11,TACNA,tacna,regional,trabajadores_comprendidos,581.0,581.0,0.0,ok
2002,C-11,TACNA,tacna,regional,horas_hombre_perdidas,28272.0,28272.0,0.0,ok
2002,C-11,ICA,ica,regional,huelgas,2.0,2.0,0.0,ok
2002,C-11,ICA,ica,regional,trabajadores_comprendidos,1021.0,1021.0,0.0,ok
2002,C-11,ICA,ica,regional,horas_hombre_perdidas,108856.0,108856.0,0.0,ok
2002,C-11,PISCO,pisco,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,PISCO,pisco,zona,trabajadores_comprendidos,179.0,179.0,0.0,ok
2002,C-11,PISCO,pisco,zona,horas_hombre_perdidas,28640.0,28640.0,0.0,ok
2002,C-11,AYACUCHO,ayacucho,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,AYACUCHO,ayacucho,regional,trabajadores_comprendidos,2.0,2.0,0.0,ok
2002,C-11,AYACUCHO,ayacucho,regional,horas_hombre_perdidas,192.0,192.0,0.0,ok
2002,C-11,HUANCAVELICA,huancavelica,regional,huelgas,1.0,1.0,0.0,ok
2002,C-11,HUANCAVELICA,huancavelica,regional,trabajadores_comprendidos,201.0,201.0,0.0,ok
2002,C-11,HUANCAVELICA,huancavelica,regional,horas_hombre_perdidas,5336.0,5336.0,0.0,ok
2002,C-11,AREQUIPA,arequipa,regional,huelgas,1.0,4.0,-3.0,revisar
2002,C-11,AREQUIPA,arequipa,regional,trabajadores_comprendidos,882.0,3148.0,-2266.0,revisar
2002,C-11,AREQUIPA,arequipa,regional,horas_hombre_perdidas,40832.0,58960.0,-18128.0,revisar
2002,C-11,CAMANA,camana,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,CAMANA,camana,zona,trabajadores_comprendidos,70.0,70.0,0.0,ok
2002,C-11,CAMANA,camana,zona,horas_hombre_perdidas,1120.0,1120.0,0.0,ok
2002,C-11,MOLLENDO,mollendo,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,MOLLENDO,mollendo,zona,trabajadores_comprendidos,679.0,679.0,0.0,ok
2002,C-11,MOLLENDO,mollendo,zona,horas_hombre_perdidas,26024.0,26024.0,0.0,ok
2002,C-11,PUCALLPA,pucallpa,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,145.0,145.0,0.0,ok
2002,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,6808.0,6808.0,0.0,ok
2002,C-11,TARAPOTO,tarapoto,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,TARAPOTO,tarapoto,zona,trabajadores_comprendidos,14.0,14.0,0.0,ok
2002,C-11,TARAPOTO,tarapoto,zona,horas_hombre_perdidas,4256.0,4256.0,0.0,ok
2002,C-11,CHICLAYO,chiclayo,zona,huelgas,4.0,4.0,0.0,ok
2002,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,733.0,733.0,0.0,ok
2002,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,19952.0,19952.0,0.0,ok
2002,C-11,CAJAMARCA,cajamarca,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,CAJAMARCA,cajamarca,regional,trabajadores_comprendidos,5.0,5.0,0.0,ok
2002,C-11,CAJAMARCA,cajamarca,regional,horas_hombre_perdidas,1792.0,1792.0,0.0,ok
2002,C-11,CHACHAPOYAS,chachapoyas,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,CHACHAPOYAS,chachapoyas,zona,trabajadores_comprendidos,2.0,2.0,0.0,ok
2002,C-11,CHACHAPOYAS,chachapoyas,zona,horas_hombre_perdidas,32.0,32.0,0.0,ok
2002,C-11,TRUJILLO,trujillo,zona,huelgas,4.0,4.0,0.0,ok
2002,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,2211.0,2211.0,0.0,ok
2002,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,76128.0,76128.0,0.0,ok
2002,C-11,PIURA,piura,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,PIURA,piura,regional,trabajadores_comprendidos,134.0,134.0,0.0,ok
2002,C-11,PIURA,piura,regional,horas_hombre_perdidas,9532.0,9532.0,0.0,ok
2002,C-11,PAITA,paita,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,PAITA,paita,zona,trabajadores_comprendidos,46.0,46.0,0.0,ok
2002,C-11,PAITA,paita,zona,horas_hombre_perdidas,368.0,368.0,0.0,ok
2002,C-11,SULLANA,sullana,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,SULLANA,sullana,zona,trabajadores_comprendidos,171.0,171.0,0.0,ok
2002,C-11,SULLANA,sullana,zona,horas_hombre_perdidas,1368.0,1368.0,0.0,ok
2002,C-11,TALARA,talara,zona,huelgas,1.0,1.0,0.0,ok
2002,C-11,TALARA,talara,zona,trabajadores_comprendidos,290.0,290.0,0.0,ok
2002,C-11,TALARA,talara,zona,horas_hombre_perdidas,2320.0,2320.0,0.0,ok
2002,C-11,TUMBES,tumbes,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,TUMBES,tumbes,regional,trabajadores_comprendidos,2.0,2.0,0.0,ok
2002,C-11,TUMBES,tumbes,regional,horas_hombre_perdidas,16.0,16.0,0.0,ok
2002,C-11,CHIMBOTE,chimbote,zona,huelgas,4.0,4.0,0.0,ok
2002,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,1780.0,1780.0,0.0,ok
2002,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,20028.0,20028.0,0.0,ok
2002,C-11,HUARAZ,huaraz,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,HUARAZ,huaraz,zona,trabajadores_comprendidos,16.0,16.0,0.0,ok
2002,C-11,HUARAZ,huaraz,zona,horas_hombre_perdidas,4720.0,4720.0,0.0,ok
2002,C-11,IQUITOS,iquitos,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,75.0,75.0,0.0,ok
2002,C-11,IQUITOS,iquitos,zona,horas_hombre_perdidas,2400.0,2400.0,0.0,ok
2002,C-11,HUANCAYO,huancayo,zona,huelgas,0.0,0.0,0.0,ok
2002,C-11,HUANCAYO,huancayo,zona,trabajadores_comprendidos,113.0,113.0,0.0,ok
2002,C-11,HUANCAYO,huancayo,zona,horas_hombre_perdidas,10280.0,10280.0,0.0,ok
2002,C-11,LA OROYA,la_oroya,zona,huelgas,14.0,14.0,0.0,ok
2002,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,2630.0,2630.0,0.0,ok
2002,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,94944.0,94944.0,0.0,ok
2002,C-11,HUANUCO,huanuco,regional,huelgas,0.0,0.0,0.0,ok
2002,C-11,HUANUCO,huanuco,regional,trabajadores_comprendidos,5.0,5.0,0.0,ok
2002,C-11,HUANUCO,huanuco,regional,horas_hombre_perdidas,184.0,184.0,0.0,ok
2002,C-11,PASCO,pasco,regional,huelgas,7.0,7.0,0.0,ok
2002,C-11,PASCO,pasco,regional,trabajadores_comprendidos,3730.0,3730.0,0.0,ok
2002,C-11,PASCO,pasco,regional,horas_hombre_perdidas,158360.0,158360.0,0.0,ok
2002,C-11,LIMA,lima_provincia,regional,huelgas,6.0,6.0,0.0,ok
2002,C-11,LIMA,lima_provincia,regional,trabajadores_comprendidos,2297.0,2297.0,0.0,ok
2002,C-11,LIMA,lima_provincia,regional,horas_hombre_perdidas,175104.0,175104.0,0.0,ok
2002,C-11,CALLAO,callao,regional,huelgas,6.0,6.0,0.0,ok
2002,C-11,CALLAO,callao,regional,trabajadores_comprendidos,255.0,255.0,0.0,ok
2002,C-11,CALLAO,callao,regional,horas_hombre_perdidas,2520.0,2520.0,0.0,ok
2002,C-11,HUACHO,huacho,zona,huelgas,61.0,64.0,-3.0,revisar
2002,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,20659.0,22925.0,-2266.0,revisar
2002,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,894520.0,912648.0,-18128.0,revisar
2003,C-11,CUSCO,cusco,regional,huelgas,3.0,3.0,0.0,ok
2003,C-11,CUSCO,cusco,regional,trabajadores_comprendidos,498.0,498.0,0.0,ok
2003,C-11,CUSCO,cusco,regional,horas_hombre_perdidas,4958.0,4958.0,0.0,ok
2003,C-11,SICUANI,sicuani,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,SICUANI,sicuani,zona,trabajadores_comprendidos,166.0,166.0,0.0,ok
2003,C-11,SICUANI,sicuani,zona,horas_hombre_perdidas,1328.0,1328.0,0.0,ok
2003,C-11,ABANCAY,abancay,zona,huelgas,0.0,0.0,0.0,ok
2003,C-11,ABANCAY,abancay,zona,trabajadores_comprendidos,201.0,201.0,0.0,ok
2003,C-11,ABANCAY,abancay,zona,horas_hombre_perdidas,6032.0,6032.0,0.0,ok
2003,C-11,MOQUEGUA,moquegua,regional,huelgas,0.0,0.0,0.0,ok
2003,C-11,MOQUEGUA,moquegua,regional,trabajadores_comprendidos,258.0,258.0,0.0,ok
2003,C-11,MOQUEGUA,moquegua,regional,horas_hombre_perdidas,2064.0,2064.0,0.0,ok
2003,C-11,ILO,ilo,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,ILO,ilo,zona,trabajadores_comprendidos,65.0,65.0,0.0,ok
2003,C-11,ILO,ilo,zona,horas_hombre_perdidas,520.0,520.0,0.0,ok
2003,C-11,TACNA,tacna,regional,huelgas,1.0,1.0,0.0,ok
2003,C-11,TACNA,tacna,regional,trabajadores_comprendidos,76.0,76.0,0.0,ok
2003,C-11,TACNA,tacna,regional,horas_hombre_perdidas,1616.0,1616.0,0.0,ok
2003,C-11,ICA,ica,regional,huelgas,2.0,2.0,0.0,ok
2003,C-11,ICA,ica,regional,trabajadores_comprendidos,1911.0,1911.0,0.0,ok
2003,C-11,ICA,ica,regional,horas_hombre_perdidas,74656.0,74656.0,0.0,ok
2003,C-11,AYACUCHO,ayacucho,regional,huelgas,1.0,1.0,0.0,ok
2003,C-11,AYACUCHO,ayacucho,regional,trabajadores_comprendidos,3732.0,3732.0,0.0,ok
2003,C-11,AYACUCHO,ayacucho,regional,horas_hombre_perdidas,84208.0,84208.0,0.0,ok
2003,C-11,AREQUIPA,arequipa,regional,huelgas,3.0,3.0,0.0,ok
2003,C-11,AREQUIPA,arequipa,regional,trabajadores_comprendidos,1075.0,1075.0,0.0,ok
2003,C-11,AREQUIPA,arequipa,regional,horas_hombre_perdidas,19520.0,19520.0,0.0,ok
2003,C-11,PUCALLPA,pucallpa,zona,huelgas,0.0,0.0,0.0,ok
2003,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,18.0,18.0,0.0,ok
2003,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,144.0,144.0,0.0,ok
2003,C-11,TARAPOTO,tarapoto,zona,huelgas,0.0,0.0,0.0,ok
2003,C-11,TARAPOTO,tarapoto,zona,trabajadores_comprendidos,19.0,19.0,0.0,ok
2003,C-11,TARAPOTO,tarapoto,zona,horas_hombre_perdidas,600.0,600.0,0.0,ok
2003,C-11,CHICLAYO,chiclayo,zona,huelgas,13.0,13.0,0.0,ok
2003,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,3294.0,3294.0,0.0,ok
2003,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,56064.0,56064.0,0.0,ok
2003,C-11,CHACHAPOYAS,chachapoyas,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,CHACHAPOYAS,chachapoyas,zona,trabajadores_comprendidos,194.0,194.0,0.0,ok
2003,C-11,CHACHAPOYAS,chachapoyas,zona,horas_hombre_perdidas,4656.0,4656.0,0.0,ok
2003,C-11,SUB TOTAL,sub_total,zona,huelgas,26.0,26.0,0.0,ok
2003,C-11,SUB TOTAL,sub_total,zona,trabajadores_comprendidos,11507.0,11507.0,0.0,ok
2003,C-11,SUB TOTAL,sub_total,zona,horas_hombre_perdidas,256366.0,256366.0,0.0,ok
2003,C-11,TRUJILLO,trujillo,zona,huelgas,6.0,6.0,0.0,ok
2003,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,6336.0,6336.0,0.0,ok
2003,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,90888.0,90888.0,0.0,ok
2003,C-11,PIURA,piura,regional,huelgas,7.0,7.0,0.0,ok
2003,C-11,PIURA,piura,regional,trabajadores_comprendidos,1252.0,1252.0,0.0,ok
2003,C-11,PIURA,piura,regional,horas_hombre_perdidas,15352.0,15352.0,0.0,ok
2003,C-11,PAITA,paita,zona,huelgas,2.0,2.0,0.0,ok
2003,C-11,PAITA,paita,zona,trabajadores_comprendidos,97.0,97.0,0.0,ok
2003,C-11,PAITA,paita,zona,horas_hombre_perdidas,776.0,776.0,0.0,ok
2003,C-11,SULLANA,sullana,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,SULLANA,sullana,zona,trabajadores_comprendidos,82.0,82.0,0.0,ok
2003,C-11,SULLANA,sullana,zona,horas_hombre_perdidas,656.0,656.0,0.0,ok
2003,C-11,TALARA,talara,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,TALARA,talara,zona,trabajadores_comprendidos,100.0,100.0,0.0,ok
2003,C-11,TALARA,talara,zona,horas_hombre_perdidas,800.0,800.0,0.0,ok
2003,C-11,CHIMBOTE,chimbote,zona,huelgas,4.0,4.0,0.0,ok
2003,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,372.0,372.0,0.0,ok
2003,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,5006.0,5006.0,0.0,ok
2003,C-11,IQUITOS,iquitos,zona,huelgas,0.0,0.0,0.0,ok
2003,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,268.0,268.0,0.0,ok
2003,C-11,IQUITOS,iquitos,zona,horas_hombre_perdidas,8576.0,8576.0,0.0,ok
2003,C-11,LA OROYA,la_oroya,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,266.0,266.0,0.0,ok
2003,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,2128.0,2128.0,0.0,ok
2003,C-11,HUANUCO,huanuco,regional,huelgas,0.0,0.0,0.0,ok
2003,C-11,HUANUCO,huanuco,regional,trabajadores_comprendidos,48.0,48.0,0.0,ok
2003,C-11,HUANUCO,huanuco,regional,horas_hombre_perdidas,384.0,384.0,0.0,ok
2003,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,1155.0,1155.0,0.0,ok
2003,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,31656.0,31656.0,0.0,ok
2003,C-11,LIMA,lima_provincia,regional,huelgas,12.0,12.0,0.0,ok
2003,C-11,LIMA,lima_provincia,regional,trabajadores_comprendidos,13597.0,13597.0,0.0,ok
2003,C-11,LIMA,lima_provincia,regional,horas_hombre_perdidas,452104.0,452104.0,0.0,ok
2003,C-11,CAÑETE,canete,zona,huelgas,1.0,1.0,0.0,ok
2003,C-11,CAÑETE,canete,zona,trabajadores_comprendidos,236.0,236.0,0.0,ok
2003,C-11,CAÑETE,canete,zona,horas_hombre_perdidas,3776.0,3776.0,0.0,ok
2003,C-11,CALLAO,callao,regional,huelgas,68.0,68.0,0.0,ok
2003,C-11,CALLAO,callao,regional,trabajadores_comprendidos,37323.0,37323.0,0.0,ok
2003,C-11,CALLAO,callao,regional,horas_hombre_perdidas,881362.0,881362.0,0.0,ok
2004,C-11,CUSCO,cusco,regional,huelgas,0.0,,,sin_total
2004,C-11,CUSCO,cusco,regional,trabajadores_comprendidos,135.0,135.0,0.0,ok
2004,C-11,CUSCO,cusco,regional,horas_hombre_perdidas,1464.0,1464.0,0.0,ok
2004,C-11,ABANCAY,abancay,zona,huelgas,0.0,,,sin_total
2004,C-11,ABANCAY,abancay,zona,trabajadores_comprendidos,3.0,3.0,0.0,ok
2004,C-11,ABANCAY,abancay,zona,horas_hombre_perdidas,24.0,24.0,0.0,ok
2004,C-11,PUERTO MALDONADO,puerto_maldonado,zona,huelgas,0.0,,,sin_total
2004,C-11,PUERTO MALDONADO,puerto_maldonado,zona,trabajadores_comprendidos,2.0,2.0,0.0,ok
2004,C-11,PUERTO MALDONADO,puerto_maldonado,zona,horas_hombre_perdidas,32.0,32.0,0.0,ok
2004,C-11,PUNO,puno,regional,huelgas,0.0,,,sin_total
2004,C-11,PUNO,puno,regional,trabajadores_comprendidos,7.0,7.0,0.0,ok
2004,C-11,PUNO,puno,regional,horas_hombre_perdidas,64.0,64.0,0.0,ok
2004,C-11,MOQUEGUA,moquegua,regional,huelgas,2.0,2.0,0.0,ok
2004,C-11,MOQUEGUA,moquegua,regional,trabajadores_comprendidos,872.0,872.0,0.0,ok
2004,C-11,MOQUEGUA,moquegua,regional,horas_hombre_perdidas,13920.0,13920.0,0.0,ok
2004,C-11,TACNA,tacna,regional,huelgas,3.0,3.0,0.0,ok
2004,C-11,TACNA,tacna,regional,trabajadores_comprendidos,749.0,749.0,0.0,ok
2004,C-11,TACNA,tacna,regional,horas_hombre_perdidas,8584.0,8584.0,0.0,ok
2004,C-11,ICA,ica,regional,huelgas,7.0,7.0,0.0,ok
2004,C-11,ICA,ica,regional,trabajadores_comprendidos,2593.0,2593.0,0.0,ok
2004,C-11,ICA,ica,regional,horas_hombre_perdidas,81368.0,81368.0,0.0,ok
2004,C-11,AYACUCHO,ayacucho,regional,huelgas,0.0,,,sin_total
2004,C-11,AYACUCHO,ayacucho,regional,trabajadores_comprendidos,5.0,5.0,0.0,ok
2004,C-11,AYACUCHO,ayacucho,regional,horas_hombre_perdidas,40.0,40.0,0.0,ok
2004,C-11,HUANCAVELICA,huancavelica,regional,huelgas,0.0,,,sin_total
2004,C-11,HUANCAVELICA,huancavelica,regional,trabajadores_comprendidos,9.0,9.0,0.0,ok
2004,C-11,HUANCAVELICA,huancavelica,regional,horas_hombre_perdidas,72.0,72.0,0.0,ok
2004,C-11,AREQUIPA,arequipa,regional,huelgas,6.0,6.0,0.0,ok
2004,C-11,AREQUIPA,arequipa,regional,trabajadores_comprendidos,670.0,670.0,0.0,ok
2004,C-11,AREQUIPA,arequipa,regional,horas_hombre_perdidas,6208.0,6208.0,0.0,ok
2004,C-11,PUCALLPA,pucallpa,zona,huelgas,0.0,,,sin_total
2004,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,14.0,14.0,0.0,ok
2004,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,144.0,144.0,0.0,ok
2004,C-11,CHICLAYO,chiclayo,zona,huelgas,10.0,10.0,0.0,ok
2004,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,4663.0,4663.0,0.0,ok
2004,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,135400.0,135400.0,0.0,ok
2004,C-11,CAJAMARCA,cajamarca,regional,huelgas,0.0,,,sin_total
2004,C-11,CAJAMARCA,cajamarca,regional,trabajadores_comprendidos,6.0,6.0,0.0,ok
2004,C-11,CAJAMARCA,cajamarca,regional,horas_hombre_perdidas,48.0,48.0,0.0,ok
2004,C-11,CHACHAPOYAS,chachapoyas,zona,huelgas,1.0,1.0,0.0,ok
2004,C-11,CHACHAPOYAS,chachapoyas,zona,trabajadores_comprendidos,116.0,116.0,0.0,ok
2004,C-11,CHACHAPOYAS,chachapoyas,zona,horas_hombre_perdidas,960.0,960.0,0.0,ok
2004,C-11,TRUJILLO,trujillo,zona,huelgas,5.0,5.0,0.0,ok
2004,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,616.0,616.0,0.0,ok
2004,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,6472.0,6472.0,0.0,ok
2004,C-11,PIURA,piura,regional,huelgas,6.0,6.0,0.0,ok
2004,C-11,PIURA,piura,regional,trabajadores_comprendidos,633.0,633.0,0.0,ok
2004,C-11,PIURA,piura,regional,horas_hombre_perdidas,6504.0,6504.0,0.0,ok
2004,C-11,PAITA,paita,zona,huelgas,2.0,2.0,0.0,ok
2004,C-11,PAITA,paita,zona,trabajadores_comprendidos,288.0,288.0,0.0,ok
2004,C-11,PAITA,paita,zona,horas_hombre_perdidas,9280.0,9280.0,0.0,ok
2004,C-11,SULLANA,sullana,zona,huelgas,2.0,2.0,0.0,ok
2004,C-11,SULLANA,sullana,zona,trabajadores_comprendidos,319.0,319.0,0.0,ok
2004,C-11,SULLANA,sullana,zona,horas_hombre_perdidas,2552.0,2552.0,0.0,ok
2004,C-11,TALARA,talara,zona,huelgas,3.0,3.0,0.0,ok
2004,C-11,TALARA,talara,zona,trabajadores_comprendidos,227.0,227.0,0.0,ok
2004,C-11,TALARA,talara,zona,horas_hombre_perdidas,1816.0,1816.0,0.0,ok
2004,C-11,TUMBES,tumbes,regional,huelgas,3.0,3.0,0.0,ok
2004,C-11,TUMBES,tumbes,regional,trabajadores_comprendidos,92.0,92.0,0.0,ok
2004,C-11,TUMBES,tumbes,regional,horas_hombre_perdidas,760.0,760.0,0.0,ok
2004,C-11,CHIMBOTE,chimbote,zona,huelgas,9.0,9.0,0.0,ok
2004,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,2673.0,2673.0,0.0,ok
2004,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,37160.0,37160.0,0.0,ok
2004,C-11,HUARAZ,huaraz,zona,huelgas,0.0,,,sin_total
2004,C-11,HUARAZ,huaraz,zona,trabajadores_comprendidos,1.0,1.0,0.0,ok
2004,C-11,HUARAZ,huaraz,zona,horas_hombre_perdidas,16.0,16.0,0.0,ok
2004,C-11,IQUITOS,iquitos,zona,huelgas,0.0,,,sin_total
2004,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,6.0,6.0,0.0,ok
